ms_nr,bundesland,behoerde,kreis,bez,ags,latitude,longitude,pct_data_1990_2021,trend_normalized,trend_bin,trend_raw,range,p_value,2012_x,2013_x,2014_x,2015_x,2016_x,2017_x,2018_x,2019_x,2020_x,2021_x,messstellen_insgesamt,2012_y,2013_y,2014_y,2015_y,2016_y,2017_y,2018_y,2019_y,2020_y,2021_y,2012_y_binned,2013_y_binned,2014_y_binned,2015_y_binned,2016_y_binned,2017_y_binned,2018_y_binned,2019_y_binned,2020_y_binned,2021_y_binned
rp-2373140300,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.03640103866503,8.246205799255327,0.96875,-0.30040511072097,kein starker Trend,-0.0056776565926264,1.89,8.166910265e-07,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373141400,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.00987076989545,8.232261532067241,0.9635416666666666,-0.18236452119913,kein starker Trend,-0.0026442855573874,1.45,0.0019444390302166,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373147000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.00327690662324,8.24178359977695,0.9635416666666666,0.1897385675087499,kein starker Trend,0.0042121961986943,2.22,3.24136707678e-05,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373150500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.06462304311614,8.243862427313402,1.0,-1.00932785789888,stark sinkend,-0.017219133255755,1.706,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373151600,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.06462483639668,8.244136196588455,0.9947916666666666,-1.09102681808032,stark sinkend,-0.0188202126118856,1.72500000000001,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373153800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.07346357378201,8.306548251705554,1.0,0.20934081902973,kein starker Trend,0.0040455113277495,1.93249999999999,0.015420420878618,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373154900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.07346521859291,8.306822073349746,1.0,-0.71979010842366,leicht sinkend,-0.0159253561488734,2.21249999999999,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373156000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.05883971581851,8.253668809860795,0.9895833333333334,0.24278497982117,kein starker Trend,0.0023040294585029,0.948999999999998,0.0009367464383758,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373157100,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.0448239564011,8.29950229035684,0.9947916666666666,0.08344991579712,kein starker Trend,0.0020403504412398,2.44499999999999,0.219310979604856,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373158200,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.044662048681495,8.299504564610645,0.9947916666666666,0.77944351471536,leicht steigend,0.0156083563821751,2.0025,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373159300,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.05426486580102,8.284108683671048,0.9947916666666666,0.45842449759538,kein starker Trend,0.0082883149165245,1.80799999999999,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373160700,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.05884148568588,8.253942547986254,0.9921875,0.02556005714699,kein starker Trend,0.0002437151448965,0.953500000000005,0.725402273341424,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373161800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.04474424820968,8.299708675116127,0.9947916666666666,0.1034031636316799,kein starker Trend,0.0026316105144262,2.54499999999999,0.141581205050185,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373162900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.01460758417889,8.228974803267613,0.9947916666666666,-0.2499436240939899,kein starker Trend,-0.0029430861737067,1.17749999999999,1.2034365655e-06,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373163000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.01444567816973,8.228977303823829,0.9973958333333334,-0.25787455275838,kein starker Trend,-0.0030893371420454,1.19799999999999,2.074209181e-07,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373164000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.01452800164972,8.229181173681251,0.9895833333333334,-0.21167537520847,kein starker Trend,-0.0025189369649808,1.19,6.84307549302e-05,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373167300,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,48.99847250964178,8.276705633671767,0.9609375,0.06204398101354,kein starker Trend,0.0018985458190144,3.05999999999999,0.417189440465713,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373168400,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.04595561512389,8.211384340181644,1.0,-0.61970030289873,leicht sinkend,-0.0306596724859151,4.94749999999999,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373169500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.04579371067622,8.211386900606438,1.0,-0.58924023202517,leicht sinkend,-0.008988859739544,1.52550000000001,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373170900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.04587606530257,8.211590868577753,1.0,-0.74003169660498,leicht sinkend,-0.0324503898961283,4.38499999999999,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2373174200,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.02856158994776,8.217199660781597,1.0,-0.69592706996971,leicht sinkend,-0.0118899139904325,1.7085,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375089300,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.19852332983493,8.365185224274791,0.9713541666666666,0.3215167947476299,kein starker Trend,0.004199009339404,1.306,2.762609e-09,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375091800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08968211272357,8.296063577055232,0.9609375,-0.10655490305525,kein starker Trend,-0.0011209575801413,1.05199999999999,0.113575590645067,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375105800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.17531267168393,8.36472748795426,0.9973958333333334,0.0194576462502999,kein starker Trend,0.0005151411844768,2.64749999999999,0.81856561867819,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375106900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.17515076549165,8.364729559953567,0.9973958333333334,-0.01906957477856,kein starker Trend,-0.0005601687591203,2.9375,0.801778571400809,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375107000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.17523285046053,8.364934313293253,0.9973958333333334,-0.04154623065126,kein starker Trend,-0.0011539465563389,2.7775,0.593220821743415,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375109100,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.1554476148638,8.332285500795944,0.9973958333333334,0.13840684247932,kein starker Trend,0.0024511851803087,1.771,0.0217961036067689,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375110500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.15535687415928,8.332149572739336,0.9947916666666666,-0.3777809546448999,kein starker Trend,-0.0073856176633078,1.955,1.042344e-10,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375111600,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.15526771963196,8.332287918888026,0.9973958333333334,-0.17508381389413,kein starker Trend,-0.0032224175947215,1.84050000000001,0.0018431087217665,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375113800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.13470283880296,8.352606850800827,1.0,0.16116515542453,kein starker Trend,0.0036705364147938,2.2775,0.0529896613450492,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375114900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.13466601388035,8.352456530724389,1.0,0.12145203431343,kein starker Trend,0.0032397330153109,2.66749999999999,0.130236267450555,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375115000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.134558075914704,8.352457936725969,1.0,0.11901121244405,kein starker Trend,0.0020934072268909,1.759,0.0521134343858761,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375116000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.13452294218824,8.352609193591206,1.0,-0.2261207203193899,kein starker Trend,-0.0039231944975414,1.735,0.0009934154068017,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375117100,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.10381639347408,8.329690384486225,0.9869791666666666,0.32566712699418,kein starker Trend,0.0035172049715372,1.08,3.517723e-10,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375118200,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.103725649540216,8.329554601323707,1.0,0.61031575726413,leicht steigend,0.0067592470117002,1.1075,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375119300,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.10363649672041,8.329692807566406,1.0,0.13749518573016,kein starker Trend,0.0019462443540104,1.41549999999999,0.0320709221629028,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375137500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.06655195776877,8.09904361598782,1.0,-1.04156932031894,stark sinkend,-0.0274713908234122,2.63750000000002,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375145500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.0984781930302,8.123672376436541,1.0,-0.89260395442138,leicht sinkend,-0.0226498253434426,2.53749999999999,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375148800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.10809163505747,8.146097395850147,1.0,-0.6422824755659899,leicht sinkend,-0.0234304647086475,3.64800000000002,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375157900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08113667324656,8.28296932322411,0.984375,0.18800416178172,kein starker Trend,0.0024534543112514,1.30499999999999,0.014397023559224,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375158000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08097476712955,8.282971654129197,0.9713541666666666,0.32352663111394,kein starker Trend,0.004108788215147,1.27000000000001,8.71745775378e-05,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375159000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08105699595208,8.28317588517045,0.984375,0.31727603452738,kein starker Trend,0.0040373375393609,1.27250000000001,9.29701201016e-05,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375160400,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.0832165942324,8.283281750419075,0.9583333333333334,0.3825054175835,kein starker Trend,0.0055750164612796,1.45750000000001,5.702499e-10,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375161500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.07947828935272,8.275256148738746,0.9921875,0.09264361043218,kein starker Trend,0.0011191348140208,1.208,0.22297444681914,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375162600,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08829917473466,8.276086509245149,0.96875,-0.11621064279047,kein starker Trend,-0.0012260222814394,1.05500000000001,0.0932663167104613,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375163700,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08683063389106,8.28583195688348,0.9505208333333334,0.17093475487693,kein starker Trend,0.0015939665892274,0.932500000000005,0.0289965997231982,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375165900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08161259627494,8.300422924533876,0.96875,0.36358577073512,kein starker Trend,0.0048538700393139,1.33499999999999,0.0001245600226764,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375166000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08594162907735,8.302265806272517,0.9635416666666666,-0.00045132560154,kein starker Trend,-5.6370567633e-06,1.249,0.996292886035422,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375167000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08292703211849,8.309566301285614,0.9635416666666666,0.57803722809939,leicht steigend,0.0084624650193752,1.464,3.86921e-11,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375170600,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.09189891020189,8.307113348307336,0.9557291666666666,-0.34581407488661,kein starker Trend,-0.0040252758316801,1.164,6.43405352e-08,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375175000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.17369317170783,8.252025907850818,0.9661458333333334,-1.37742586025977,stark sinkend,-0.0393943796034295,2.86,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375176100,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.15468051644825,8.355596892013741,0.9973958333333334,0.18451950570766,kein starker Trend,0.0035058706084457,1.90000000000001,0.0158040331431924,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375177200,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.15458980300537,8.355460923194629,0.9973958333333334,0.10445208306944,kein starker Trend,0.0023345040566021,2.235,0.151775553002619,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
rp-2375178300,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.154500620353225,8.355599225625442,0.9817708333333334,-0.0215864986656999,kein starker Trend,-0.0003530471856775,1.63549999999999,0.74313551181097,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
