ms_nr,bundesland,behoerde,kreis,bez,ags,latitude,longitude,pct_data_1990_2021,breakpoint_drop,trend_normalized,trend_bin,trend_raw,range,p_value,2012_x,2013_x,2014_x,2015_x,2016_x,2017_x,2018_x,2019_x,2020_x,2021_x,messstellen_insgesamt,2012_y,2013_y,2014_y,2015_y,2016_y,2017_y,2018_y,2019_y,2020_y,2021_y
rp-2373164000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.01452800164972,8.229181173681251,0.9895833333333334,,-0.21167537520847,kein starker Trend,-0.0025189369649808,1.19,6.84307549302e-05,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2373167300,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,48.99847250964178,8.276705633671767,0.9609375,,0.06204398101354,kein starker Trend,0.0018985458190144,3.05999999999999,0.417189440465713,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2373168400,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.04595561512389,8.211384340181644,1.0,,-0.61970030289873,leicht sinkend,-0.0306596724859151,4.94749999999999,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2373169500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.04579371067622,8.211386900606438,1.0,,-0.58924023202517,leicht sinkend,-0.008988859739544,1.52550000000001,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2373170900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.04587606530257,8.211590868577753,1.0,,-0.74003169660498,leicht sinkend,-0.0324503898961283,4.38499999999999,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2373174200,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.02856158994776,8.217199660781597,1.0,,-0.69592706996971,leicht sinkend,-0.0118899139904325,1.7085,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375089300,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.19852332983493,8.365185224274791,0.9713541666666666,,0.3215167947476299,kein starker Trend,0.004199009339404,1.306,2.762609e-09,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375091800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08968211272357,8.296063577055232,0.9609375,,-0.10655490305525,kein starker Trend,-0.0011209575801413,1.05199999999999,0.113575590645067,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375105800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.17531267168393,8.36472748795426,0.9973958333333334,,0.0194576462502999,kein starker Trend,0.0005151411844768,2.64749999999999,0.81856561867819,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375106900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.17515076549165,8.364729559953567,0.9973958333333334,,-0.01906957477856,kein starker Trend,-0.0005601687591203,2.9375,0.801778571400809,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375107000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.17523285046053,8.364934313293253,0.9973958333333334,,-0.04154623065126,kein starker Trend,-0.0011539465563389,2.7775,0.593220821743415,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375109100,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.1554476148638,8.332285500795944,0.9973958333333334,,0.13840684247932,kein starker Trend,0.0024511851803087,1.771,0.0217961036067689,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375110500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.15535687415928,8.332149572739336,0.9947916666666666,,-0.3777809546448999,kein starker Trend,-0.0073856176633078,1.955,1.042344e-10,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375111600,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.15526771963196,8.332287918888026,0.9973958333333334,,-0.17508381389413,kein starker Trend,-0.0032224175947215,1.84050000000001,0.0018431087217665,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375113800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.13470283880296,8.352606850800827,1.0,,0.16116515542453,kein starker Trend,0.0036705364147938,2.2775,0.0529896613450492,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375114900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.13466601388035,8.352456530724389,1.0,,0.12145203431343,kein starker Trend,0.0032397330153109,2.66749999999999,0.130236267450555,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375115000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.134558075914704,8.352457936725969,1.0,,0.11901121244405,kein starker Trend,0.0020934072268909,1.759,0.0521134343858761,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375116000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.13452294218824,8.352609193591206,1.0,,-0.2261207203193899,kein starker Trend,-0.0039231944975414,1.735,0.0009934154068017,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375117100,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.10381639347408,8.329690384486225,0.9869791666666666,,0.32566712699418,kein starker Trend,0.0035172049715372,1.08,3.517723e-10,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375118200,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.103725649540216,8.329554601323707,1.0,,0.61031575726413,leicht steigend,0.0067592470117002,1.1075,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375119300,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.10363649672041,8.329692807566406,1.0,,0.13749518573016,kein starker Trend,0.0019462443540104,1.41549999999999,0.0320709221629028,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375137500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.06655195776877,8.09904361598782,1.0,,-1.04156932031894,stark sinkend,-0.0274713908234122,2.63750000000002,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375145500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.0984781930302,8.123672376436541,1.0,,-0.89260395442138,leicht sinkend,-0.0226498253434426,2.53749999999999,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375148800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.10809163505747,8.146097395850147,1.0,,-0.6422824755659899,leicht sinkend,-0.0234304647086475,3.64800000000002,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375157900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08113667324656,8.28296932322411,0.984375,,0.18800416178172,kein starker Trend,0.0024534543112514,1.30499999999999,0.014397023559224,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375158000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08097476712955,8.282971654129197,0.9713541666666666,,0.32352663111394,kein starker Trend,0.004108788215147,1.27000000000001,8.71745775378e-05,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375159000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08105699595208,8.28317588517045,0.984375,,0.31727603452738,kein starker Trend,0.0040373375393609,1.27250000000001,9.29701201016e-05,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375160400,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.0832165942324,8.283281750419075,0.9583333333333334,,0.3825054175835,kein starker Trend,0.0055750164612796,1.45750000000001,5.702499e-10,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375161500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.07947828935272,8.275256148738746,0.9921875,,0.09264361043218,kein starker Trend,0.0011191348140208,1.208,0.22297444681914,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375162600,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08829917473466,8.276086509245149,0.96875,,-0.11621064279047,kein starker Trend,-0.0012260222814394,1.05500000000001,0.0932663167104613,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375163700,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08683063389106,8.28583195688348,0.9505208333333334,,0.17093475487693,kein starker Trend,0.0015939665892274,0.932500000000005,0.0289965997231982,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375165900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08161259627494,8.300422924533876,0.96875,,0.36358577073512,kein starker Trend,0.0048538700393139,1.33499999999999,0.0001245600226764,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375166000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08594162907735,8.302265806272517,0.9635416666666666,,-0.00045132560154,kein starker Trend,-5.6370567633e-06,1.249,0.996292886035422,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375167000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08292703211849,8.309566301285614,0.9635416666666666,,0.57803722809939,leicht steigend,0.0084624650193752,1.464,3.86921e-11,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375170600,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.09189891020189,8.307113348307336,0.9557291666666666,,-0.34581407488661,kein starker Trend,-0.0040252758316801,1.164,6.43405352e-08,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375175000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.17369317170783,8.252025907850818,0.9661458333333334,,-1.37742586025977,stark sinkend,-0.0393943796034295,2.86,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375176100,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.15468051644825,8.355596892013741,0.9973958333333334,,0.18451950570766,kein starker Trend,0.0035058706084457,1.90000000000001,0.0158040331431924,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375177200,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.15458980300537,8.355460923194629,0.9973958333333334,,0.10445208306944,kein starker Trend,0.0023345040566021,2.235,0.151775553002619,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375178300,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.154500620353225,8.355599225625442,0.9817708333333334,,-0.0215864986656999,kein starker Trend,-0.0003530471856775,1.63549999999999,0.74313551181097,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375179400,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.167170264774896,8.356326489984397,0.9973958333333334,,0.09025448606593,kein starker Trend,0.0020578022823033,2.28,0.207654135376698,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375180800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.1670904584002,8.356533294638773,0.9973958333333334,,-0.01208081254259,kein starker Trend,-0.0003086647604631,2.55499999999999,0.878245144421617,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375181900,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.16700835861844,8.356328588781183,0.9973958333333334,,0.73236557312598,leicht steigend,0.0117910857273283,1.61,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375184100,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.08234669405411,8.259479214690531,0.9973958333333334,,-0.53282247948219,leicht sinkend,-0.0059995811189695,1.126,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375185200,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.082348450758296,8.25975308235085,0.984375,,-0.463168120724,kein starker Trend,-0.0065561447488482,1.41550000000001,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375186300,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.15459133363467,8.355735194456173,0.9973958333333334,,0.48375299415955,kein starker Trend,0.0066419286098106,1.373,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375187400,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.1070652470329,8.257878287249238,1.0,,-0.32921476744118,kein starker Trend,-0.0045184726831302,1.37249999999999,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375188500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.10707159000719,8.288898358470862,0.9635416666666666,,0.00801978439681,kein starker Trend,0.0001084274850449,1.352,0.864837366030042,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375189600,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.10690968441228,8.288900672214732,0.9635416666666666,,-0.5410410934163999,leicht sinkend,-0.0121274361089287,2.2415,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375191000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.09927324426844,8.291955135126031,0.9609375,,0.17551431505004,kein starker Trend,0.0016761617087279,0.954999999999998,0.0221852320416692,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375193200,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.12635425302791,8.247159571199113,0.9661458333333334,,-1.00821270012781,stark sinkend,-0.0422693174528586,4.1925,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375195400,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.10867992853274,8.315374881456133,0.9609375,,-0.19736929966409,kein starker Trend,-0.001607572945764,0.81450000000001,0.0003349795155397,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375196500,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.10969515085373,8.350972889854367,1.0,,0.16348828052024,kein starker Trend,0.0046594159948268,2.85000000000001,0.0140217552546201,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375197600,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.12695851779608,8.275523853199422,0.96875,,-1.0219587153255798,stark sinkend,-0.022687483480228,2.22000000000001,0.0,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375198700,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.12777746258072,8.30633937876625,0.96875,,-0.10837496035584,kein starker Trend,-0.0015270031914138,1.40899999999999,6.5214974e-09,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375199800,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.12568001971362,8.316648585522401,1.0,,0.27108684088637,kein starker Trend,0.0038019929434313,1.40249999999999,4.231899e-10,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375220000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.125643148157614,8.31649831977405,0.9947916666666666,,0.20277307629566,kein starker Trend,0.0026076617611622,1.286,0.0001704798798634,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375221000,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.1256700513534,8.316484243394605,1.0,,0.2373951062409,kein starker Trend,0.0034540987958051,1.455,0.000164200964619,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375222100,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.12232433067731,8.339775036762349,1.0,,0.27894024286427,kein starker Trend,0.0036694588948795,1.3155,2.639848929e-07,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375223200,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.13461342850194,8.352703978503415,0.9817708333333334,,0.19572469865846,kein starker Trend,0.0032999184193816,1.68599999999999,0.0010144639763112,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375227600,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.13401338744757,8.311187572545718,0.953125,,-0.07290365491421,kein starker Trend,-0.0011584390765868,1.589,0.290306229984811,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
rp-2375228700,Rheinland-Pfalz,rp,Germersheim,Landkreis,7334.0,49.13394913582879,8.317028444211921,0.9583333333333334,,0.04006407595845,kein starker Trend,0.0005286454822717,1.31949999999999,0.487079562749142,0.0,0.0,0.0,2.0,1.0,4.0,35.0,8.0,42.0,4.0,159,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,11.848170731707317,10.732328767123288,11.478415300546448,9.854520547945206
